nMC	Rp	Porb	Mp	ecc	inc	Omega	omega	theta	Abond	AgeomVIS	AgeomMIR	zodis	a	rp	ang_sep	ang_sep_max	Finc	f	Tp	nstar	SName	Rs	Ms	Ts	dist	stype	ra	dec	lGal	bGal	
Nuniverse	Rp	Porb	Mp	ep	ip	Omegap	omegap	thetap	Abond	AgeomVIS	AgeomMIR	z	ap	rp	AngSep	maxAngSep	Fp	fp	Tp	Nstar	SName	Rs	Ms	Ts	Ds	Stype	RA	Dec	lGal	bGal	
4	1.51944	23.96088	5.48009	0.00000	0.58217	3.94736	5.92907	3.05970	0.36123	0.03691	0.03166	1.23928	0.09185	0.09185	0.00620	0.00638	0.58244	0.21083	217.37123	79	HD 144579B	0.24300	0.18000	3100.00000	14.40314	M	241.21191	39.15998	62.37541	48.29167	
4	0.56559	37.25892	0.07964	0.00000	0.58217	4.02604	3.94884	0.16779	0.34504	0.58712	0.00176	1.23928	0.12328	0.12328	0.00762	0.00856	0.32331	0.57944	188.80397	79	HD 144579B	0.24300	0.18000	3100.00000	14.40314	M	241.21191	39.15998	62.37541	48.29167	
4	0.52091	165.33905	0.10871	0.00000	0.58217	2.23621	0.52292	2.43300	0.13369	0.56595	0.04867	1.23928	0.33290	0.33290	0.02299	0.02311	0.04434	0.26920	123.21400	79	HD 144579B	0.24300	0.18000	3100.00000	14.40314	M	241.21191	39.15998	62.37541	48.29167	
0	2.01391	0.51046	3.85169	0.00000	1.89971	0.97857	2.81353	0.00246	0.55415	0.50529	0.09431	327.00922	0.00972	0.00972	0.00086	0.00090	358.19196	0.18164	989.41733	80	HD 147379	0.46000	0.47000	3650.00000	10.76769	M	244.17811	67.23884	99.90028	39.47010	
3	1.59468	3.58739	4.01483	0.00000	2.69504	2.83739	0.53791	4.66787	0.35889	0.39062	0.04483	1.97183	0.03566	0.03566	0.00306	0.00331	26.60893	0.53180	565.64495	80	HD 147379	0.46000	0.47000	3650.00000	10.76769	M	244.17811	67.23884	99.90028	39.47010	
3	1.00166	27.37937	2.11067	0.00000	2.69504	2.09345	0.24061	0.78763	0.66703	0.40105	0.09862	1.97183	0.13824	0.13824	0.01193	0.01284	1.77079	0.15542	243.89198	80	HD 147379	0.46000	0.47000	3650.00000	10.76769	M	244.17811	67.23884	99.90028	39.47010	
3	3.97182	138.61658	17.14858	0.00000	2.69504	3.92461	5.58470	1.00684	0.62141	0.51748	0.01389	1.97183	0.40758	0.40758	0.03753	0.03785	0.20369	0.25552	146.66943	80	HD 147379	0.46000	0.47000	3650.00000	10.76769	M	244.17811	67.23884	99.90028	39.47010	
3	1.15963	323.00378	1.75125	0.00000	2.69504	0.82340	2.58964	3.67273	0.33456	0.20360	0.09845	1.97183	0.71638	0.71638	0.06653	0.06653	0.06594	0.32282	127.38301	80	HD 147379	0.46000	0.47000	3650.00000	10.76769	M	244.17811	67.23884	99.90028	39.47010	
4	0.60072	5.94717	0.11812	0.00000	2.03532	4.39484	5.93554	2.76412	0.59905	0.40783	0.09360	1.59129	0.04995	0.04995	0.00374	0.00464	13.56181	0.07964	425.01618	80	HD 147379	0.46000	0.47000	3650.00000	10.76769	M	244.17811	67.23884	99.90028	39.47010	
4	0.73746	12.77579	0.15467	0.00000	2.03532	1.70000	1.31226	3.98286	0.31390	0.28531	0.00117	1.59129	0.08316	0.08316	0.00514	0.00772	4.89269	0.78530	376.73676	80	HD 147379	0.46000	0.47000	3650.00000	10.76769	M	244.17811	67.23884	99.90028	39.47010	
4	1.06871	51.91402	0.90176	0.00000	2.03532	2.62407	2.06130	3.30906	0.74795	0.50770	0.06661	1.59129	0.21177	0.21177	0.01390	0.01967	0.75455	0.75562	183.79980	80	HD 147379	0.46000	0.47000	3650.00000	10.76769	M	244.17811	67.23884	99.90028	39.47010	
4	1.75000	190.89942	3.00300	0.00000	2.03532	2.66067	2.42380	1.76435	0.44501	0.07008	0.09482	1.59129	0.50451	0.50451	0.02967	0.04685	0.13294	0.80660	145.05704	80	HD 147379	0.46000	0.47000	3650.00000	10.76769	M	244.17811	67.23884	99.90028	39.47010	
4	1.26275	349.80579	2.11067	0.00000	2.03532	1.86641	1.93544	2.29795	0.73699	0.52103	0.05237	1.59129	0.75548	0.75548	0.04271	0.07016	0.05929	0.82190	98.35329	80	HD 147379	0.46000	0.47000	3650.00000	10.76769	M	244.17811	67.23884	99.90028	39.47010	
1	1.02429	3.72339	1.20560	0.00000	0.79219	2.02393	5.78616	0.28857	0.68312	0.51377	0.01128	790.06075	0.04234	0.04234	0.00217	0.00219	127.16475	0.39543	701.24405	81	HD 148653A	0.72000	0.73000	4700.00000	19.32404	K	247.21942	18.41406	35.08855	39.49960	
1	3.13695	119.08900	7.63688	0.00000	0.79219	1.19138	2.48632	2.73057	0.77218	0.59419	0.09566	790.06075	0.42657	0.42657	0.01726	0.02207	1.25253	0.69401	203.42265	81	HD 148653A	0.72000	0.73000	4700.00000	19.32404	K	247.21942	18.41406	35.08855	39.49960	
2	3.58312	69.42859	8.47141	0.00000	2.38606	1.00650	0.71531	5.27983	0.29188	0.10796	0.01897	0.90158	0.29769	0.29769	0.01511	0.01541	2.57178	0.42176	323.32450	81	HD 148653A	0.72000	0.73000	4700.00000	19.32404	K	247.21942	18.41406	35.08855	39.49960	
2	0.56589	168.85759	0.11332	0.00000	2.38606	4.42491	4.98031	5.66311	0.05116	0.18918	0.06174	0.90158	0.53838	0.53838	0.02132	0.02786	0.78630	0.70866	258.67178	81	HD 148653A	0.72000	0.73000	4700.00000	19.32404	K	247.21942	18.41406	35.08855	39.49960	
4	1.13943	5.95305	1.57873	0.00000	1.11343	2.80489	3.75959	0.62926	0.64505	0.22498	0.07817	103.19112	0.05789	0.05789	0.00157	0.00300	68.01925	0.86812	616.95392	81	HD 148653A	0.72000	0.73000	4700.00000	19.32404	K	247.21942	18.41406	35.08855	39.49960	
1	2.96841	52.71395	8.47141	0.00000	2.61254	5.50457	2.30036	1.68713	0.62447	0.28905	0.04977	4.52842	0.24776	0.24776	0.01188	0.01283	3.71293	0.53022	302.44422	82	HD 148653B	0.72000	0.73000	4700.00000	19.30987	K	247.21992	18.41373	35.08837	39.49904	
1	1.16970	106.77574	1.51458	0.00000	2.61254	1.93515	0.72076	5.25067	0.21835	0.49409	0.05683	4.52842	0.39664	0.39664	0.02029	0.02054	1.44873	0.39954	287.11383	82	HD 148653B	0.72000	0.73000	4700.00000	19.30987	K	247.21992	18.41373	35.08837	39.49904	
2	0.84751	3.03696	2.49163	0.00000	1.83512	0.93947	0.97689	0.44429	0.46579	0.04533	0.09372	676.32086	0.03696	0.03696	0.00057	0.00191	166.86526	0.00292	855.20952	82	HD 148653B	0.72000	0.73000	4700.00000	19.30987	K	247.21992	18.41373	35.08837	39.49904	
3	0.58623	263.07340	0.07032	0.00000	0.99704	6.14638	4.88947	3.71171	0.62395	0.38507	0.08084	1.75499	0.72354	0.72354	0.02951	0.03747	0.43536	0.07284	177.04202	82	HD 148653B	0.72000	0.73000	4700.00000	19.30987	K	247.21992	18.41373	35.08837	39.49904	
3	1.55822	378.30101	5.83192	0.00000	0.99704	3.58759	4.08411	4.74749	0.56221	0.21059	0.05630	1.75499	0.92180	0.92180	0.04215	0.04774	0.26823	0.11934	162.92770	82	HD 148653B	0.72000	0.73000	4700.00000	19.30987	K	247.21992	18.41373	35.08837	39.49904	
4	4.73188	42.61763	15.14189	0.00000	2.41419	2.57953	2.71804	3.15065	0.73502	0.47681	0.03488	2.29740	0.21502	0.21502	0.01073	0.01114	4.92983	0.46369	297.55240	82	HD 148653B	0.72000	0.73000	4700.00000	19.30987	K	247.21992	18.41373	35.08837	39.49904	
0	0.68040	7.00666	0.26523	0.00000	1.53364	5.00918	3.49482	4.42178	0.71247	0.43061	0.05741	2.25676	0.06240	0.06240	0.00024	0.00330	36.73576	0.00004	501.76145	83	HD 153026A	0.67200	0.66000	4330.00000	18.88292	K	254.72521	-39.55855	345.79539	1.89969	
0	1.53367	471.82760	2.59716	0.00000	1.53364	1.41865	3.56622	0.09705	0.45701	0.25486	0.05204	2.25676	1.03278	1.03278	0.04743	0.05469	0.13409	0.60766	144.57707	83	HD 153026A	0.67200	0.66000	4330.00000	18.88292	K	254.72521	-39.55855	345.79539	1.89969	
1	1.25102	23.93275	1.45303	0.00000	1.96307	1.76302	6.20505	4.05868	0.00967	0.55018	0.02188	4.26315	0.14152	0.14152	0.00544	0.00749	7.14135	0.74074	453.88283	83	HD 153026A	0.67200	0.66000	4330.00000	18.88292	K	254.72521	-39.55855	345.79539	1.89969	
1	0.72751	196.70153	0.21555	0.00000	1.96307	0.43391	3.13114	3.59827	0.29369	0.45467	0.04450	4.26315	0.57636	0.57636	0.02799	0.03052	0.43055	0.14458	206.68510	83	HD 153026A	0.67200	0.66000	4330.00000	18.88292	K	254.72521	-39.55855	345.79539	1.89969	
1	0.54050	343.40065	0.08302	0.00000	1.96307	4.58452	1.79718	3.80870	0.52334	0.46010	0.04901	4.26315	0.83564	0.83564	0.03608	0.04425	0.20482	0.66290	155.57799	83	HD 153026A	0.67200	0.66000	4330.00000	18.88292	K	254.72521	-39.55855	345.79539	1.89969	
4	1.99611	15.46209	3.47225	0.00000	1.79018	2.38398	1.04161	1.00390	0.33966	0.50759	0.06321	5.73182	0.10576	0.10576	0.00278	0.00560	12.78634	0.01447	474.44176	83	HD 153026A	0.67200	0.66000	4330.00000	18.88292	K	254.72521	-39.55855	345.79539	1.89969	
4	2.37676	34.66227	10.21005	0.00000	1.79018	3.41695	5.80454	5.33397	0.36238	0.28605	0.07420	5.73182	0.18116	0.18116	0.00248	0.00959	4.35807	0.96796	359.35079	83	HD 153026A	0.67200	0.66000	4330.00000	18.88292	K	254.72521	-39.55855	345.79539	1.89969	
4	0.52652	104.87873	0.08131	0.00000	1.79018	4.55009	1.00576	3.00003	0.31617	0.04032	0.02416	5.73182	0.37897	0.37897	0.01345	0.02007	0.99584	0.78212	252.83534	83	HD 153026A	0.67200	0.66000	4330.00000	18.88292	K	254.72521	-39.55855	345.79539	1.89969	
4	1.44003	466.52872	4.01483	0.00000	1.79018	4.68292	1.58962	2.89595	0.75255	0.46377	0.01429	5.73182	1.02503	1.02503	0.01678	0.05428	0.13612	0.95429	119.23698	83	HD 153026A	0.67200	0.66000	4330.00000	18.88292	K	254.72521	-39.55855	345.79539	1.89969	
0	0.73903	1.74919	0.47407	0.00000	1.48656	0.19239	2.00456	3.93506	0.58291	0.52967	0.06300	690.61873	0.02314	0.02314	0.00115	0.00122	100.44007	0.50424	708.08951	84	HD 153026B	0.53500	0.54000	3800.00000	18.90709	M	254.72557	-39.55754	345.79635	1.90010	
0	2.54966	37.47906	13.93632	0.00000	1.48656	4.06883	5.07917	1.82644	0.31072	0.12352	0.00563	690.61873	0.17850	0.17850	0.00768	0.00944	1.68774	0.08325	289.05393	84	HD 153026B	0.53500	0.54000	3800.00000	18.90709	M	254.72557	-39.55754	345.79635	1.90010	
1	0.79340	16.56943	0.45481	0.00000	1.24255	5.23932	5.28656	5.40238	0.41096	0.21931	0.01143	0.64359	0.10359	0.10359	0.00236	0.00548	5.01125	0.91164	364.81757	84	HD 153026B	0.53500	0.54000	3800.00000	18.90709	M	254.72557	-39.55754	345.79635	1.90010	
1	1.24023	260.19759	2.15490	0.00000	1.24255	5.76292	0.00128	3.29210	0.50886	0.05852	0.03623	0.64359	0.64959	0.64959	0.03400	0.03436	0.12743	0.39314	139.21215	84	HD 153026B	0.53500	0.54000	3800.00000	18.90709	M	254.72557	-39.55754	345.79635	1.90010	
2	0.65325	5.80872	0.21555	0.00000	2.63610	2.97049	4.96942	5.22755	0.51810	0.08967	0.03945	1.38715	0.05150	0.05150	0.00256	0.00272	20.27287	0.50558	492.06486	84	HD 153026B	0.53500	0.54000	3800.00000	18.90709	M	254.72557	-39.55754	345.79635	1.90010	
2	2.20448	231.66853	10.86556	0.00000	2.63610	2.49203	1.13788	5.73665	0.57565	0.24282	0.03855	1.38715	0.60119	0.60119	0.03062	0.03180	0.14878	0.19500	139.51378	84	HD 153026B	0.53500	0.54000	3800.00000	18.90709	M	254.72557	-39.55754	345.79635	1.90010	
2	2.59133	384.55439	11.80549	0.00000	2.63610	4.95753	5.15384	0.54661	0.73666	0.55560	0.07342	1.38715	0.84283	0.84283	0.04297	0.04458	0.07570	0.46292	104.58100	84	HD 153026B	0.53500	0.54000	3800.00000	18.90709	M	254.72557	-39.55754	345.79635	1.90010	
3	2.16540	4.34996	3.61933	0.00000	2.21463	2.55051	5.18376	2.66379	0.79103	0.20548	0.03072	0.41486	0.04247	0.04247	0.00135	0.00225	29.81090	0.02716	439.71230	84	HD 153026B	0.53500	0.54000	3800.00000	18.90709	M	254.72557	-39.55754	345.79635	1.90010	
3	2.35228	98.26105	2.65160	0.00000	2.21463	5.19088	4.13340	2.55995	0.27383	0.46483	0.06840	0.41486	0.33938	0.33938	0.01701	0.01795	0.46685	0.17517	212.37743	84	HD 153026B	0.53500	0.54000	3800.00000	18.90709	M	254.72557	-39.55754	345.79635	1.90010	
4	1.89065	12.52753	5.48009	0.00000	2.59532	1.75080	3.01769	3.26985	0.39194	0.41986	0.05394	0.73741	0.08597	0.08597	0.00455	0.00455	7.27559	0.31718	403.65168	84	HD 153026B	0.53500	0.54000	3800.00000	18.90709	M	254.72557	-39.55754	345.79635	1.90010	
4	0.88899	49.04171	0.62079	0.00000	2.59532	2.06063	2.22229	1.38625	0.52753	0.14250	0.02168	0.73741	0.21354	0.21354	0.01098	0.01129	1.17924	0.44398	240.46298	84	HD 153026B	0.53500	0.54000	3800.00000	18.90709	M	254.72557	-39.55754	345.79635	1.90010	
4	0.79661	267.40645	0.52588	0.00000	2.59532	0.43894	4.11737	0.93017	0.49472	0.46370	0.03048	0.73741	0.66153	0.66153	0.03049	0.03499	0.12287	0.60275	138.93158	84	HD 153026B	0.53500	0.54000	3800.00000	18.90709	M	254.72557	-39.55754	345.79635	1.90010	
0	1.04821	48.56519	0.95965	0.00000	2.67528	6.10590	2.18181	4.27573	0.48880	0.57170	0.09365	0.91363	0.23775	0.23775	0.01279	0.01283	5.44098	0.28028	359.43474	85	HD 156985	0.74200	0.76000	4990.00000	18.53053	K	259.46010	52.44711	79.70964	35.23449	
0	0.67463	143.28031	0.44547	0.00000	2.67528	6.07345	5.37539	5.52367	0.58009	0.41837	0.04163	0.91363	0.48906	0.48906	0.02360	0.02639	1.28586	0.57450	238.58485	85	HD 156985	0.74200	0.76000	4990.00000	18.53053	K	259.46010	52.44711	79.70964	35.23449	
0	0.93702	205.62679	0.88325	0.00000	2.67528	6.19290	4.03511	1.09205	0.17537	0.22775	0.00721	0.91363	0.62225	0.62225	0.03061	0.03358	0.79434	0.55139	250.39159	85	HD 156985	0.74200	0.76000	4990.00000	18.53053	K	259.46010	52.44711	79.70964	35.23449	
0	1.52015	350.65500	8.12718	0.00000	2.67528	1.59836	3.90634	4.46441	0.50670	0.49249	0.00647	0.91363	0.88817	0.88817	0.04412	0.04793	0.38989	0.14751	184.31726	85	HD 156985	0.74200	0.76000	4990.00000	18.53053	K	259.46010	52.44711	79.70964	35.23449	
2	0.88874	102.99759	0.59557	0.00000	0.51960	2.49533	3.65835	1.09005	0.01781	0.37345	0.04589	316.35529	0.39246	0.39246	0.01839	0.02118	1.99683	0.60647	329.37303	85	HD 156985	0.74200	0.76000	4990.00000	18.53053	K	259.46010	52.44711	79.70964	35.23449	
3	1.09522	1.10741	1.23087	0.00000	1.86865	3.29119	0.97762	4.89699	0.51466	0.16017	0.07114	1.89428	0.01912	0.01912	0.00095	0.00103	841.46038	0.53146	1251.19356	85	HD 156985	0.74200	0.76000	4990.00000	18.53053	K	259.46010	52.44711	79.70964	35.23449	
3	3.14203	11.63765	7.63688	0.00000	1.86865	0.97114	2.39549	1.39848	0.74269	0.53712	0.01074	1.89428	0.09172	0.09172	0.00403	0.00495	36.55584	0.66377	487.42563	85	HD 156985	0.74200	0.76000	4990.00000	18.53053	K	259.46010	52.44711	79.70964	35.23449	
3	1.11843	17.00185	1.64560	0.00000	1.86865	5.15302	1.31229	5.31993	0.01294	0.05152	0.04113	1.89428	0.11810	0.11810	0.00602	0.00637	22.05205	0.17201	601.17583	85	HD 156985	0.74200	0.76000	4990.00000	18.53053	K	259.46010	52.44711	79.70964	35.23449	
3	1.01606	109.80035	0.59557	0.00000	1.86865	1.41175	6.13902	5.63768	0.24774	0.38092	0.07594	1.89428	0.40955	0.40955	0.01623	0.02210	1.83360	0.73439	301.62814	85	HD 156985	0.74200	0.76000	4990.00000	18.53053	K	259.46010	52.44711	79.70964	35.23449	
3	0.75733	208.46847	0.24923	0.00000	1.86865	2.03640	0.06085	2.09056	0.14057	0.38884	0.09691	1.89428	0.62797	0.62797	0.02036	0.03389	0.77993	0.02726	251.83765	85	HD 156985	0.74200	0.76000	4990.00000	18.53053	K	259.46010	52.44711	79.70964	35.23449	
3	1.62715	273.17821	5.59494	0.00000	1.86865	3.32994	4.02207	3.50117	0.22258	0.48470	0.03919	1.89428	0.75198	0.75198	0.01734	0.04058	0.54390	0.00895	224.43788	85	HD 156985	0.74200	0.76000	4990.00000	18.53053	K	259.46010	52.44711	79.70964	35.23449	
4	0.50138	26.53815	0.06340	0.00000	0.83922	4.91950	2.79700	2.40790	0.31948	0.42230	0.00698	318.35003	0.15891	0.15891	0.00647	0.00858	12.17914	0.71742	472.24595	85	HD 156985	0.74200	0.76000	4990.00000	18.53053	K	259.46010	52.44711	79.70964	35.23449	
4	0.66840	137.86290	0.17157	0.00000	0.83922	4.97498	5.98401	3.18402	0.02431	0.03686	0.06521	318.35003	0.47666	0.47666	0.02526	0.02572	1.35367	0.22953	298.37366	85	HD 156985	0.74200	0.76000	4990.00000	18.53053	K	259.46010	52.44711	79.70964	35.23449	
0	0.70606	129.98619	0.12833	0.00000	2.85853	4.31551	0.85691	6.11976	0.53026	0.09343	0.01517	2.78745	0.32055	0.32055	0.08956	0.09102	0.08284	0.23413	123.61778	86	HD 173739	0.29100	0.26000	3250.00000	3.52176	M	280.69460	59.63039	89.28836	24.23071	
1	0.65559	69.70669	0.16805	0.00000	1.66179	3.20841	1.52940	6.15354	0.69473	0.49354	0.02954	0.34830	0.21158	0.21158	0.01155	0.06008	0.19014	0.00077	136.61387	86	HD 173739	0.29100	0.26000	3250.00000	3.52176	M	280.69460	59.63039	89.28836	24.23071	
2	0.66742	190.38614	0.21555	0.00000	1.42611	2.99234	0.08096	3.00561	0.07864	0.35116	0.08172	0.28250	0.41341	0.41341	0.11721	0.11739	0.04980	0.29157	128.81839	86	HD 173739	0.29100	0.26000	3250.00000	3.52176	M	280.69460	59.63039	89.28836	24.23071	
3	0.66911	290.61065	0.28817	0.00000	1.99245	2.63845	3.80394	1.44402	0.03309	0.25600	0.08644	8.25518	0.54807	0.54807	0.09648	0.15562	0.02834	0.81498	113.23771	86	HD 173739	0.29100	0.26000	3250.00000	3.52176	M	280.69460	59.63039	89.28836	24.23071	
4	3.13817	12.43940	8.12718	0.00000	1.45335	5.99281	4.53787	3.84405	0.25200	0.30512	0.01118	0.46410	0.06706	0.06706	0.00978	0.01904	1.89255	0.01619	303.59278	86	HD 173739	0.29100	0.26000	3250.00000	3.52176	M	280.69460	59.63039	89.28836	24.23071	
4	2.94390	140.60306	6.33642	0.00000	1.45335	3.18669	2.69146	1.63712	0.72457	0.14846	0.05465	0.46410	0.33777	0.33777	0.03740	0.09591	0.07461	0.92756	105.37930	86	HD 173739	0.29100	0.26000	3250.00000	3.52176	M	280.69460	59.63039	89.28836	24.23071	
0	1.28920	375.55007	0.93996	0.00000	2.29625	1.86031	5.56416	3.40744	0.13529	0.21284	0.01196	2.33385	0.65024	0.65024	0.17439	0.18458	0.02013	0.17176	101.09820	87	HD 173740	0.29100	0.26000	3250.00000	3.52283	M	280.69539	59.62687	89.28468	24.22954	
3	2.27339	0.68312	4.54690	0.00000	1.57692	5.27703	1.29469	3.70319	0.13657	0.22806	0.01940	2.78890	0.00969	0.00969	0.00077	0.00275	90.66763	0.96196	827.89245	87	HD 173740	0.29100	0.26000	3250.00000	3.52283	M	280.69539	59.62687	89.28468	24.22954	
3	4.92783	224.82935	22.92664	0.00000	1.57692	4.19831	5.47079	2.87275	0.20328	0.52195	0.07683	2.78890	0.46188	0.46188	0.06166	0.13111	0.03990	0.01216	117.52344	87	HD 173740	0.29100	0.26000	3250.00000	3.52283	M	280.69539	59.62687	89.28468	24.22954	
0	1.10905	13.00772	1.02127	0.00000	2.62689	5.20816	2.57723	0.05269	0.43328	0.45566	0.08851	684.07686	0.09879	0.09879	0.00542	0.00558	31.51439	0.20708	572.16831	88	HD 183870	0.74200	0.76000	4990.00000	17.69404	K	293.02793	-11.27494	27.30766	-14.07793	
0	0.91485	18.26793	0.57137	0.00000	2.62689	5.04333	3.15910	4.16996	0.22610	0.54035	0.04316	684.07686	0.12389	0.12389	0.00633	0.00700	20.03818	0.13466	552.31770	88	HD 183870	0.74200	0.76000	4990.00000	17.69404	K	293.02793	-11.27494	27.30766	-14.07793	
0	0.89821	159.80000	0.66065	0.00000	2.62689	3.07943	5.95988	1.78805	0.34773	0.00225	0.03975	684.07686	0.52597	0.52597	0.02592	0.02973	1.11175	0.11251	256.83960	88	HD 183870	0.74200	0.76000	4990.00000	17.69404	K	293.02793	-11.27494	27.30766	-14.07793	
0	0.88414	240.46272	0.47407	0.00000	2.62689	6.00025	4.51557	2.58176	0.07367	0.25678	0.00259	684.07686	0.69068	0.69068	0.03645	0.03903	0.64473	0.15995	244.67514	88	HD 183870	0.74200	0.76000	4990.00000	17.69404	K	293.02793	-11.27494	27.30766	-14.07793	
0	0.81743	401.06022	0.68863	0.00000	2.62689	5.41662	2.13495	5.16289	0.02496	0.25881	0.09746	684.07686	0.97136	0.97136	0.04987	0.05490	0.32596	0.13751	208.97812	88	HD 183870	0.74200	0.76000	4990.00000	17.69404	K	293.02793	-11.27494	27.30766	-14.07793	
1	1.89168	14.30163	7.48011	0.00000	0.83075	0.76234	2.65830	1.57308	0.60740	0.36563	0.06978	0.45687	0.10524	0.10524	0.00450	0.00595	27.77132	0.71667	505.75418	88	HD 183870	0.74200	0.76000	4990.00000	17.69404	K	293.02793	-11.27494	27.30766	-14.07793	
2	5.90498	9.52859	46.41011	0.00000	2.48442	5.38719	0.25534	3.23285	0.04230	0.57301	0.08322	0.78967	0.08028	0.08028	0.00444	0.00454	47.72424	0.42895	723.67834	88	HD 183870	0.74200	0.76000	4990.00000	17.69404	K	293.02793	-11.27494	27.30766	-14.07793	
2	0.88425	16.66798	1.23087	0.00000	2.48442	0.65711	2.40984	3.87304	0.03344	0.31792	0.05160	0.78967	0.11655	0.11655	0.00659	0.00659	22.64297	0.31840	601.99632	88	HD 183870	0.74200	0.76000	4990.00000	17.69404	K	293.02793	-11.27494	27.30766	-14.07793	
2	0.91345	36.77715	0.62079	0.00000	2.48442	5.10968	5.73664	6.12439	0.71478	0.36824	0.00275	0.78967	0.19753	0.19753	0.01025	0.01116	7.88267	0.54163	340.81458	88	HD 183870	0.74200	0.76000	4990.00000	17.69404	K	293.02793	-11.27494	27.30766	-14.07793	
2	1.25923	486.25258	1.54632	0.00000	2.48442	2.53343	1.58307	1.78697	0.09803	0.46846	0.04225	0.78967	1.10446	1.10446	0.06182	0.06242	0.25213	0.39053	192.20229	88	HD 183870	0.74200	0.76000	4990.00000	17.69404	K	293.02793	-11.27494	27.30766	-14.07793	
3	2.52265	16.39436	6.60480	0.00000	1.00784	3.76778	4.57761	1.27626	0.60598	0.06620	0.00741	5.21712	0.11527	0.11527	0.00610	0.00651	23.14824	0.51425	483.68483	88	HD 183870	0.74200	0.76000	4990.00000	17.69404	K	293.02793	-11.27494	27.30766	-14.07793	
3	2.04829	23.59150	8.64896	0.00000	1.00784	5.28723	3.23288	0.63201	0.12193	0.29583	0.06166	5.21712	0.14692	0.14692	0.00688	0.00830	14.24853	0.64947	523.45398	88	HD 183870	0.74200	0.76000	4990.00000	17.69404	K	293.02793	-11.27494	27.30766	-14.07793	
3	1.91593	50.41451	4.64220	0.00000	1.00784	2.98559	4.74344	2.75846	0.66022	0.02724	0.00547	5.21712	0.24375	0.24375	0.00838	0.01378	5.17651	0.02840	320.52485	88	HD 183870	0.74200	0.76000	4990.00000	17.69404	K	293.02793	-11.27494	27.30766	-14.07793	
3	1.16139	210.35655	1.86368	0.00000	1.00784	2.77555	4.04040	5.18916	0.21246	0.45605	0.02697	5.21712	0.63175	0.63175	0.03522	0.03570	0.77061	0.24058	245.65812	88	HD 183870	0.74200	0.76000	4990.00000	17.69404	K	293.02793	-11.27494	27.30766	-14.07793	
4	2.25168	271.39723	5.36760	0.00000	1.86303	2.74256	1.62222	5.76690	0.52723	0.32761	0.00423	3.92682	0.74871	0.74871	0.02188	0.04231	0.54866	0.01652	198.62832	88	HD 183870	0.74200	0.76000	4990.00000	17.69404	K	293.02793	-11.27494	27.30766	-14.07793	
1	2.65830	3.70238	3.77263	0.00000	1.70297	2.66623	1.45382	2.20810	0.04864	0.48571	0.00958	554.39862	0.02310	0.02310	0.00114	0.00131	3.03532	0.60422	362.82049	89	HD 183870B	0.14900	0.12000	3000.00000	17.68146	M	293.03377	-11.33260	27.25649	-14.10785	
1	0.84065	10.64979	0.33320	0.00000	1.70297	5.59717	4.36279	3.66437	0.03900	0.37050	0.07901	554.39862	0.04673	0.04673	0.00057	0.00264	0.74198	0.00109	255.76003	89	HD 183870B	0.14900	0.12000	3000.00000	17.68146	M	293.03377	-11.33260	27.25649	-14.10785	
1	5.46896	61.53970	41.83816	0.00000	1.70297	2.81122	2.04640	1.05166	0.47041	0.46426	0.08927	554.39862	0.15048	0.15048	0.00850	0.00851	0.07155	0.29703	122.80032	89	HD 183870B	0.14900	0.12000	3000.00000	17.68146	M	293.03377	-11.33260	27.25649	-14.10785	
2	1.69573	2.08519	3.26278	0.00000	0.93347	5.38917	3.54401	0.80263	0.33161	0.11593	0.07524	1.30030	0.01576	0.01576	0.00059	0.00089	6.52609	0.78841	402.22956	89	HD 183870B	0.14900	0.12000	3000.00000	17.68146	M	293.03377	-11.33260	27.25649	-14.10785	
2	0.88587	18.43513	3.06594	0.00000	0.93347	2.50777	6.16907	0.31294	0.71205	0.39646	0.01945	1.30030	0.06737	0.06737	0.00376	0.00381	0.35699	0.24296	157.59606	89	HD 183870B	0.14900	0.12000	3000.00000	17.68146	M	293.03377	-11.33260	27.25649	-14.10785	
2	2.72601	311.64217	5.83192	0.00000	0.93347	0.73819	4.48362	4.44130	0.29280	0.31330	0.01583	1.30030	0.44375	0.44375	0.02316	0.02510	0.00823	0.14963	76.87161	89	HD 183870B	0.14900	0.12000	3000.00000	17.68146	M	293.03377	-11.33260	27.25649	-14.10785	
3	2.32313	2.07827	3.06594	0.00000	1.18332	2.01879	1.43766	0.40015	0.62873	0.06793	0.06909	23.60721	0.01572	0.01572	0.00040	0.00089	6.55507	0.01055	347.63289	89	HD 183870B	0.14900	0.12000	3000.00000	17.68146	M	293.03377	-11.33260	27.25649	-14.10785	
3	2.20870	75.20755	8.12718	0.00000	1.18332	4.96472	2.27292	0.42052	0.00845	0.13390	0.06816	23.60721	0.17200	0.17200	0.00891	0.00973	0.05476	0.14370	134.35584	89	HD 183870B	0.14900	0.12000	3000.00000	17.68146	M	293.03377	-11.33260	27.25649	-14.10785	
3	2.84332	271.83120	18.63203	0.00000	1.18332	3.06020	4.39976	0.84179	0.32516	0.07903	0.06134	23.60721	0.40510	0.40510	0.01377	0.02291	0.00987	0.82651	79.51807	89	HD 183870B	0.14900	0.12000	3000.00000	17.68146	M	293.03377	-11.33260	27.25649	-14.10785	
